id,code,name,name_th,post_code,district_id,created_at,updated_at
2606,360306,Ban Sok,บ้านโสก,36140,328,43:28.5,43:28.5
2607,360307,Khok Mang Ngoi,โคกมั่งงอย,36140,328,43:28.5,43:28.5
2608,360308,Nong Kham,หนองขาม,36140,328,43:28.5,43:28.5
2609,360309,Si Samran,ศรีสำราญ,36140,328,43:28.5,43:28.5
2610,360401,Ban Yang,บ้านยาง,36120,329,43:28.5,43:28.5
2611,360402,Ban Han,บ้านหัน,36120,329,43:28.5,43:28.5
2612,360403,Ban Duea,บ้านเดื่อ,36120,329,43:28.5,43:28.5
2613,360404,Ban Pao,บ้านเป้า,36120,329,43:28.5,43:28.5
2614,360405,Kut Lo,กุดเลาะ,36120,329,43:28.5,43:28.5
2615,360406,Non Kok,โนนกอก,36120,329,43:28.5,43:28.5
2616,360407,Sa Phon Thong,สระโพนทอง,36120,329,43:28.5,43:28.5
2617,360408,Nong Kha,หนองข่า,36120,329,43:28.5,43:28.5
2618,360409,Nong Phon Ngam,หนองโพนงาม,36120,329,43:28.5,43:28.5
2619,360410,Ban Bua,บ้านบัว,36120,329,43:28.5,43:28.5
2620,360412,Non Thong,โนนทอง,36120,329,43:28.5,43:28.5
2621,360501,Nong Bua Daeng,หนองบัวแดง,36210,330,43:28.5,43:28.5
2622,360502,Kut Chum Saeng,กุดชุมแสง,36210,330,43:28.5,43:28.5
2623,360503,Tham Wua Daeng,ถ้ำวัวแดง,36210,330,43:28.5,43:28.5
2624,360504,Nang Daet,นางแดด,36210,330,43:28.5,43:28.5
2625,360507,Nong Waeng,หนองแวง,36210,330,43:28.5,43:28.5
2626,360508,Khu Mueang,คูเมือง,36210,330,43:28.5,43:28.5
2627,360509,Tha Yai,ท่าใหญ่,36210,330,43:28.5,43:28.5
2628,360511,Wang Chomphu,วังชมภู,36210,330,43:28.5,43:28.5
2629,360601,Ban Kok,บ้านกอก,36130,331,43:28.5,43:28.5
2630,360602,Nong Bua Ban,หนองบัวบาน,36130,331,43:28.5,43:28.5
2631,360603,Ban Kham,บ้านขาม,36130,331,43:28.5,43:28.5
2632,360605,Kut Nam Sai,กุดน้ำใส,36130,331,43:28.5,43:28.5
2633,360606,Nong Don,หนองโดน,36130,331,43:28.5,43:28.5
2634,360607,Lahan,ละหาน,36130,331,43:28.5,43:28.5
2635,360610,Nong Bua Yai,หนองบัวใหญ่,36130,331,43:28.5,43:28.5
2636,360611,Nong Bua Khok,หนองบัวโคก,36220,331,43:28.5,43:28.5
2637,360613,Som Poi,ส้มป่อย,36130,331,43:28.5,43:28.5
2638,360701,Ban Chuan,บ้านชวน,36160,332,43:28.5,43:28.5
2639,360702,Ban Phet,บ้านเพชร,36160,332,43:28.5,43:28.5
2640,360703,Ban Tan,บ้านตาล,36220,332,43:28.5,43:28.5
2641,360704,Hua Thale,หัวทะเล,36220,332,43:28.5,43:28.5
2642,360705,Khok Roeng Rom,โคกเริงรมย์,36160,332,43:28.5,43:28.5
2643,360706,Ko Manao,เกาะมะนาว,36160,332,43:28.5,43:28.5
2644,360707,Khok Phet Phatthana,โคกเพชรพัฒนา,36160,332,43:28.5,43:28.5
2645,360801,Nong Bua Rawe,หนองบัวระเหว,36250,333,43:28.5,43:28.5
2646,360802,Wang Takhe,วังตะเฆ่,36250,333,43:28.5,43:28.5
2647,360803,Huai Yae,ห้วยแย้,36250,333,43:28.5,43:28.5
2648,360804,Khok Sa-At,โคกสะอาด,36250,333,43:28.5,43:28.5
2649,360805,Sok Pla Duk,โสกปลาดุก,36250,333,43:28.5,43:28.5
2650,360901,Wa Tabaek,วะตะแบก,36230,334,43:28.5,43:28.5
2651,360902,Huai Yai Chio,ห้วยยายจิ๋ว,36230,334,43:28.5,43:28.5
2652,360903,Na Yang Klak,นายางกลัก,36230,334,43:28.5,43:28.5
2653,360904,Ban Rai,บ้านไร่,36230,334,43:28.5,43:28.5
2654,360905,Pong Nok,โป่งนก,36230,334,43:28.5,43:28.5
2655,361001,Phak Pang,ผักปัง,36110,335,43:28.5,43:28.5
2656,361002,Kwang Chon,กวางโจน,36110,335,43:28.5,43:28.5
2657,361003,Nong Khon Thai,หนองคอนไทย,36110,335,43:28.5,43:28.5
2658,361004,Ban Kaeng,บ้านแก้ง,36110,335,43:28.5,43:28.5
2659,361005,Kut Yom,กุดยม,36110,335,43:28.5,43:28.5
2660,361006,Ban Phet,บ้านเพชร,36110,335,43:28.5,43:28.5
2661,361007,Khok Sa-At,โคกสะอาด,36110,335,43:28.5,43:28.5
2662,361008,Nong Tum,หนองตูม,36110,335,43:28.5,43:28.5
2663,361009,O Lo,โอโล,36110,335,43:28.5,43:28.5
2664,361010,That Thong,ธาตุทอง,36110,335,43:28.5,43:28.5
2665,361011,Ban Don,บ้านดอน,36110,335,43:28.5,43:28.5
2666,361101,Ban Thaen,บ้านแท่น,36190,336,43:28.5,43:28.5
2667,361102,Sam Suan,สามสวน,36190,336,43:28.5,43:28.5
2668,361103,Sa Phang,สระพัง,36190,336,43:28.5,43:28.5
2669,361104,Ban Tao,บ้านเต่า,36190,336,43:28.5,43:28.5
2670,361105,Nong Khu,หนองคู,36190,336,43:28.5,43:28.5
2671,361201,Chong Sam Mo,ช่องสามหมอ,36150,337,43:28.5,43:28.5
2672,361202,Nong Kham,หนองขาม,36150,337,43:28.5,43:28.5
2673,361203,Na Nong Thum,นาหนองทุ่ม,36150,337,43:28.5,43:28.5
2674,361204,Ban Kaeng,บ้านแก้ง,36150,337,43:28.5,43:28.5
2675,361205,Nong Sang,หนองสังข์,36150,337,43:28.5,43:28.5
2676,361206,Lup Kha,หลุบคา,36150,337,43:28.5,43:28.5
2677,361207,Khok Kung,โคกกุง,36150,337,43:28.5,43:28.5
2678,361208,Kao Ya Di,เก่าย่าดี,36150,337,43:28.5,43:28.5
2679,361209,Tha Mafai Wan,ท่ามะไฟหวาน,36150,337,43:28.5,43:28.5
2680,361210,Nong Phai,หนองไผ่,36150,337,43:28.5,43:28.5
2681,361301,Khon San,คอนสาร,36180,338,43:28.5,43:28.5
2682,361302,Thung Phra,ทุ่งพระ,36180,338,43:28.5,43:28.5
2683,361303,Non Khun,โนนคูณ,36180,338,43:28.5,43:28.5
2684,361304,Huai Yang,ห้วยยาง,36180,338,43:28.5,43:28.5
2685,361305,Thung Lui Lai,ทุ่งลุยลาย,36180,338,43:28.5,43:28.5
2686,361306,Dong Bang,ดงบัง,36180,338,43:28.5,43:28.5
2687,361307,Thung Na Lao,ทุ่งนาเลา,36180,338,43:28.5,43:28.5
2688,361308,Dong Klang,ดงกลาง,36180,338,43:28.5,43:28.5
2689,361401,Ban Chiang,บ้านเจียง,36260,339,43:28.5,43:28.5
2690,361402,Chao Thong,เจาทอง,36260,339,43:28.5,43:28.5
2691,361403,Wang Thong,วังทอง,36260,339,43:28.5,43:28.5
2692,361404,Laem Thong,แหลมทอง,36260,339,43:28.5,43:28.5
2693,361501,Nong Chim,หนองฉิม,36130,340,43:28.5,43:28.5
2694,361502,Ta Noen,ตาเนิน,36130,340,43:28.5,43:28.5
2695,361503,Kahat,กะฮาด,36130,340,43:28.5,43:28.5
2696,361504,Rang Ngam,รังงาม,36130,340,43:28.5,43:28.5
2697,361601,Sap Yai,ซับใหญ่,36130,341,43:28.5,43:28.5
2698,361602,Tha Kup,ท่ากูบ,36130,341,43:28.5,43:28.5
2699,361603,Tako Thong,ตะโกทอง,36130,341,43:28.5,43:28.5
2700,370101,Bung,บุ่ง,37000,342,43:28.5,43:28.5
2701,370102,Kai Kham,ไก่คำ,37000,342,43:28.5,43:28.5
2702,370103,Na Chik,นาจิก,37000,342,43:28.5,43:28.5
2703,370104,Pla Khao,ปลาค้าว,37000,342,43:28.5,43:28.5
2704,370105,Lao Phruan,เหล่าพรวน,37000,342,43:28.5,43:28.5
2705,370106,Sang Nok Tha,สร้างนกทา,37000,342,43:28.5,43:28.5
2706,370107,Khuem Yai,คึมใหญ่,37000,342,43:28.5,43:28.5
2707,370108,Na Phue,นาผือ,37000,342,43:28.5,43:28.5
2708,370109,Nam Plik,น้ำปลีก,37000,342,43:28.5,43:28.5
2709,370110,Na Wang,นาวัง,37000,342,43:28.5,43:28.5
2710,370111,Na Mo Ma,นาหมอม้า,37000,342,43:28.5,43:28.5
2711,370112,Non Pho,โนนโพธิ์,37000,342,43:28.5,43:28.5
2712,370113,Non Nam Thaeng,โนนหนามแท่ง,37000,342,43:28.5,43:28.5
2713,370114,Huai Rai,ห้วยไร่,37000,342,43:28.5,43:28.5
2714,370115,Nong Masaeo,หนองมะแซว,37000,342,43:28.5,43:28.5
2715,370116,Kut Pla Duk,กุดปลาดุก,37000,342,43:28.5,43:28.5
2716,370117,Don Moei,ดอนเมย,37000,342,43:28.5,43:28.5
2717,370118,Na Yom,นายม,37000,342,43:28.5,43:28.5
2718,370119,Na Tae,นาแต้,37000,342,43:28.5,43:28.5
2719,370201,Chanuman,ชานุมาน,37210,343,43:28.5,43:28.5
2720,370202,Khok San,โคกสาร,37210,343,43:28.5,43:28.5
2721,370203,Kham Khuean Kaeo,คำเขื่อนแก้ว,37210,343,43:28.5,43:28.5
2722,370204,Khok Kong,โคกก่ง,37210,343,43:28.5,43:28.5
2723,370205,Pa Ko,ป่าก่อ,37210,343,43:28.5,43:28.5
2724,370301,Nong Kha,หนองข่า,37110,344,43:28.5,43:28.5
2725,370302,Kham Phon,คำโพน,37110,344,43:28.5,43:28.5
2726,370303,Na Wa,นาหว้า,37110,344,43:28.5,43:28.5
2727,370304,Lue,ลือ,37110,344,43:28.5,43:28.5
2728,370305,Huai,ห้วย,37110,344,43:28.5,43:28.5
2729,370306,Non Ngam,โนนงาม,37110,344,43:28.5,43:28.5
2730,370307,Na Pa Saeng,นาป่าแซง,37110,344,43:28.5,43:28.5
2731,370401,Phana,พนา,37180,345,43:28.5,43:28.5
2732,370402,Chan Lan,จานลาน,37180,345,43:28.5,43:28.5
2733,370403,Mai Klon,ไม้กลอน,37180,345,43:28.5,43:28.5
2734,370404,Phra Lao,พระเหลา,37180,345,43:28.5,43:28.5
2735,370501,Senangkha Nikhom,เสนางคนิคม,37290,346,43:28.5,43:28.5
2736,370502,Phon Thong,โพนทอง,37290,346,43:28.5,43:28.5
2737,370503,Rai Si Suk,ไร่สีสุก,37290,346,43:28.5,43:28.5
2738,370504,Na Wiang,นาเวียง,37290,346,43:28.5,43:28.5
2739,370505,Nong Hai,หนองไฮ,37290,346,43:28.5,43:28.5
2740,370506,Nong Sam Si,หนองสามสี,37290,346,43:28.5,43:28.5
2741,370601,Hua Taphan,หัวตะพาน,37240,347,43:28.5,43:28.5
2742,370602,Kham Phra,คำพระ,37240,347,43:28.5,43:28.5
2743,370603,Kheng Yai,เค็งใหญ่,37240,347,43:28.5,43:28.5
2744,370604,Nong Kaeo,หนองแก้ว,37240,347,43:28.5,43:28.5
2745,370605,Phon Mueang Noi,โพนเมืองน้อย,37240,347,43:28.5,43:28.5
2746,370606,Sang Tho Noi,สร้างถ่อน้อย,37240,347,43:28.5,43:28.5
2747,370607,Chik Du,จิกดู่,37240,347,43:28.5,43:28.5
2748,370608,Rattana Wari,รัตนวารี,37240,347,43:28.5,43:28.5
2749,370701,Amnat,อำนาจ,37000,348,43:28.5,43:28.5
2750,370702,Dong Mayang,ดงมะยาง,37000,348,43:28.5,43:28.5
2751,370703,Pueai,เปือย,37000,348,43:28.5,43:28.5
2752,370704,Dong Bang,ดงบัง,37000,348,43:28.5,43:28.5
2753,370705,Rai Khi,ไร่ขี,37000,348,43:28.5,43:28.5
2754,370706,Maet,แมด,37000,348,43:28.5,43:28.5
2755,370707,Khok Klang,โคกกลาง,37000,348,43:28.5,43:28.5
2756,380101,,บึงกาฬ,38000,349,43:28.5,43:28.5
2757,380102,,โนนสมบูรณ์,38000,349,43:28.5,43:28.5
2758,380103,,หนองเข็ง,38000,349,43:28.5,43:28.5
2759,380104,,หอคำ,38000,349,43:28.5,43:28.5
2760,380105,,หนองเลิง,38000,349,43:28.5,43:28.5
2761,380106,,โคกก่อง,38000,349,43:28.5,43:28.5
2762,380107,,นาสวรรค์,38000,349,43:28.5,43:28.5
2763,380108,,ไคสี,38000,349,43:28.5,43:28.5
2764,380109,,ชัยพร,38000,349,43:28.5,43:28.5
2765,380110,,วิศิษฐ์,38000,349,43:28.5,43:28.5
2766,380111,,คำนาดี,38000,349,43:28.5,43:28.5
2767,380112,,โป่งเปือย,38000,349,43:28.5,43:28.5
2768,380201,,ศรีชมภู,38150,350,43:28.5,43:28.5
2769,380202,,ดอนหญ้านาง,38150,350,43:28.5,43:28.5
2770,380203,,พรเจริญ,38150,350,43:28.5,43:28.5
2771,380204,,หนองหัวช้าง,38150,350,43:28.5,43:28.5
2772,380205,,วังชมภู,38150,350,43:28.5,43:28.5
2773,380206,,ป่าแฝก,38150,350,43:28.5,43:28.5
2774,380207,,ศรีสำราญ,38150,350,43:28.5,43:28.5
2775,380301,,โซ่,38170,351,43:28.5,43:28.5
2776,380302,,หนองพันทา,38170,351,43:28.5,43:28.5
2777,380303,,ศรีชมภู,38170,351,43:28.5,43:28.5
2778,380304,,คำแก้ว,38170,351,43:28.5,43:28.5
2779,380305,,บัวตูม,38170,351,43:28.5,43:28.5
2780,380306,,ถ้ำเจริญ,38170,351,43:28.5,43:28.5
2781,380307,,เหล่าทอง,38170,351,43:28.5,43:28.5
2782,380401,,เซกา,38180,352,43:28.5,43:28.5
2783,380402,,ซาง,38180,352,43:28.5,43:28.5
2784,380403,,ท่ากกแดง,38180,352,43:28.5,43:28.5
2785,380404,,บ้านต้อง,38180,352,43:28.5,43:28.5
2786,380405,,ป่งไฮ,38180,352,43:28.5,43:28.5
2787,380406,,น้ำจั้น,38180,352,43:28.5,43:28.5
2788,380407,,ท่าสะอาด,38180,352,43:28.5,43:28.5
2789,380408,,หนองทุ่ม,44120,352,43:28.5,43:28.5
2790,380409,,โสกก่าม,38150,352,43:28.5,43:28.5
2791,380501,,ปากคาด,38210,353,43:28.5,43:28.5
2792,380502,,หนองยอง,38210,353,43:28.5,43:28.5
2793,380503,,นากั้ง,38210,353,43:28.5,43:28.5
2794,380504,,โนนศิลา,38210,353,43:28.5,43:28.5
2795,380505,,สมสนุก,38210,353,43:28.5,43:28.5
2796,380506,,นาดง,38150,353,43:28.5,43:28.5
2797,380601,,บึงโขงหลง,38220,354,43:28.5,43:28.5
2798,380602,,โพธิ์หมากแข้ง,38220,354,43:28.5,43:28.5
2799,380603,,ดงบัง,38220,354,43:28.5,43:28.5
2800,380604,,ท่าดอกคำ,38220,354,43:28.5,43:28.5
2801,380701,,ศรีวิไล,38190,355,43:28.5,43:28.5
2802,380702,,ชุมภูพร,38190,355,43:28.5,43:28.5
2803,380703,,นาแสง,38190,355,43:28.5,43:28.5
2804,380704,,นาสะแบง,38190,355,43:28.5,43:28.5
2805,380705,,นาสิงห์,38190,355,43:28.5,43:28.5
2806,380801,,บุ่งคล้า,38000,356,43:28.5,43:28.5
2807,380802,,หนองเดิ่น,38000,356,43:28.5,43:28.5
2808,380803,,โคกกว้าง,38000,356,43:28.5,43:28.5
2809,390101,Nong Bua,หนองบัว,39000,357,43:28.5,43:28.5
2810,390102,Nong Phai Sun,หนองภัยศูนย์,39000,357,43:28.5,43:28.5
2811,390103,Pho Chai,โพธิ์ชัย,39000,357,43:28.5,43:28.5
2812,390104,Nong Sawan,หนองสวรรค์,39000,357,43:28.5,43:28.5
2813,390105,Hua Na,หัวนา,39000,357,43:28.5,43:28.5
2814,390106,Ban Kham,บ้านขาม,39000,357,43:28.5,43:28.5
2815,390107,Na Mafueang,นามะเฟือง,39000,357,43:28.5,43:28.5
2816,390108,Ban Phrao,บ้านพร้าว,39000,357,43:28.5,43:28.5
2817,390109,Non Khamin,โนนขมิ้น,39000,357,43:28.5,43:28.5
2818,390110,Lamphu,ลำภู,39000,357,43:28.5,43:28.5
2819,390111,Kut Chik,กุดจิก,39000,357,43:28.5,43:28.5
2820,390112,Non Than,โนนทัน,39000,357,43:28.5,43:28.5
2821,390113,Na Kham Hai,นาคำไฮ,39000,357,43:28.5,43:28.5
2822,390114,Pa Mai Ngam,ป่าไม้งาม,39000,357,43:28.5,43:28.5
2823,390115,Nong Wa,หนองหว้า,39000,357,43:28.5,43:28.5
2824,390201,Na Klang,นากลาง,39170,358,43:28.5,43:28.5
2825,390202,Dan Chang,ด่านช้าง,39170,358,43:28.5,43:28.5
2826,390205,Kut Din Chi,กุดดินจี่,39350,358,43:28.5,43:28.5
2827,390206,Fang Daeng,ฝั่งแดง,39170,358,43:28.5,43:28.5
2828,390207,Kao Kloi,เก่ากลอย,39350,358,43:28.5,43:28.5
2829,390209,Non Mueang,โนนเมือง,39170,358,43:28.5,43:28.5
2830,390210,Uthai Sawan,อุทัยสวรรค์,39170,358,43:28.5,43:28.5
2831,390211,Dong Sawan,ดงสวรรค์,39350,358,43:28.5,43:28.5
2832,390213,Kut Hae,กุดแห่,39170,358,43:28.5,43:28.5
2833,390301,Non Sang,โนนสัง,39140,359,43:28.5,43:28.5
2834,390302,Ban Thin,บ้านถิ่น,39140,359,43:28.5,43:28.5
2835,390303,Nong Ruea,หนองเรือ,39140,359,43:28.5,43:28.5
2836,390304,Kut Du,กุดดู่,39140,359,43:28.5,43:28.5
2837,390305,Ban Kho,บ้านค้อ,39140,359,43:28.5,43:28.5
2838,390306,Non Mueang,โนนเมือง,39140,359,43:28.5,43:28.5
2839,390307,Khok Yai,โคกใหญ่,39140,359,43:28.5,43:28.5
2840,390308,Khok Muang,โคกม่วง,39140,359,43:28.5,43:28.5
2841,390309,Nikhom Phatthana,นิคมพัฒนา,39140,359,43:28.5,43:28.5
2842,390310,Pang Ku,ปางกู่,39140,359,43:28.5,43:28.5
2843,390401,Mueang Mai,เมืองใหม่,39180,360,43:28.5,43:28.5
2844,390402,Si Bunrueang,ศรีบุญเรือง,39180,360,43:28.5,43:28.5
2845,390403,Nong Bua Tai,หนองบัวใต้,39180,360,43:28.5,43:28.5
2846,390404,Kut Sathian,กุดสะเทียน,39180,360,43:28.5,43:28.5
2847,390405,Na Kok,นากอก,39180,360,43:28.5,43:28.5
2848,390406,Non Sa-At,โนนสะอาด,39180,360,43:28.5,43:28.5
2849,390407,Yang Lo,ยางหล่อ,39180,360,43:28.5,43:28.5
2850,390408,Non Muang,โนนม่วง,39180,360,43:28.5,43:28.5
2851,390409,Nong Kung Kaeo,หนองกุงแก้ว,39180,360,43:28.5,43:28.5
2852,390410,Nong Kae,หนองแก,39180,360,43:28.5,43:28.5
2853,390411,Sai Thong,ทรายทอง,39180,360,43:28.5,43:28.5
2854,390412,Han Na Ngam,หันนางาม,39180,360,43:28.5,43:28.5
2855,390501,Na Si,นาสี,39270,361,43:28.5,43:28.5
2856,390502,Ban Khok,บ้านโคก,39270,361,43:28.5,43:28.5
2857,390503,Na Di,นาดี,39270,361,43:28.5,43:28.5
2858,390504,Na Dan,นาด่าน,39270,361,43:28.5,43:28.5
2859,390505,Dong Mafai,ดงมะไฟ,39270,361,43:28.5,43:28.5
2860,390506,Suwanna Khuha,สุวรรณคูหา,39270,361,43:28.5,43:28.5
2861,390507,Bunthan,บุญทัน,39270,361,43:28.5,43:28.5
2862,390508,Kut Phueng,กุดผึ้ง,39270,361,43:28.5,43:28.5
2863,390601,Na Lao,นาเหล่า,39170,362,43:28.5,43:28.5
2864,390602,Na Kae,นาแก,39170,362,43:28.5,43:28.5
2865,390603,Wang Thong,วังทอง,39170,362,43:28.5,43:28.5
2866,390604,Wang Pla Pom,วังปลาป้อม,39170,362,43:28.5,43:28.5
2867,390605,Thep Khiri,เทพคีรี,39170,362,43:28.5,43:28.5
2868,400101,Nai Mueang,ในเมือง,40000,363,43:28.5,43:28.5
2869,400102,Samran,สำราญ,40000,363,43:28.5,43:28.5
2870,400103,Khok Si,โคกสี,40000,363,43:28.5,43:28.5
2871,400104,Tha Phra,ท่าพระ,40260,363,43:28.5,43:28.5
2872,400105,Ban Thum,บ้านทุ่ม,40000,363,43:28.5,43:28.5
2873,400106,Mueang Kao,เมืองเก่า,40000,363,43:28.5,43:28.5
2874,400107,Phra Lap,พระลับ,40000,363,43:28.5,43:28.5
2875,400108,Sawathi,สาวะถี,40000,363,43:28.5,43:28.5
2876,400109,Ban Wa,บ้านหว้า,40000,363,43:28.5,43:28.5
2877,400110,Ban Kho,บ้านค้อ,40000,363,43:28.5,43:28.5
2878,400111,Daeng Yai,แดงใหญ่,40000,363,43:28.5,43:28.5
2879,400112,Don Chang,ดอนช้าง,40000,363,43:28.5,43:28.5
2880,400113,Don Han,ดอนหัน,40260,363,43:28.5,43:28.5
2881,400114,Sila,ศิลา,40000,363,43:28.5,43:28.5
2882,400115,Ban Pet,บ้านเป็ด,40000,363,43:28.5,43:28.5
2883,400116,Nong Tum,หนองตูม,40000,363,43:28.5,43:28.5
2884,400117,Bueng Niam,บึงเนียม,40000,363,43:28.5,43:28.5
2885,400118,Non Thon,โนนท่อน,40000,363,43:28.5,43:28.5
2886,400201,Nong Bua,หนองบัว,40270,364,43:28.5,43:28.5
2887,400202,Pa Wai Nang,ป่าหวายนั่ง,40270,364,43:28.5,43:28.5
2888,400203,Non Khong,โนนฆ้อง,40270,364,43:28.5,43:28.5
2889,400204,Ban Lao,บ้านเหล่า,40270,364,43:28.5,43:28.5
2890,400205,Pa Manao,ป่ามะนาว,40270,364,43:28.5,43:28.5
2891,400206,Ban Fang,บ้านฝาง,40270,364,43:28.5,43:28.5
2892,400207,Khok Ngam,โคกงาม,40270,364,43:28.5,43:28.5
2893,400301,Phra Yuen,พระยืน,40320,365,43:28.5,43:28.5
